City,Latitude,Longitude,Severity
Kharagpur,22.261777154376365,87.24495571115642,1
Kharagpur,22.254969601976804,87.27418570811012,2
Kharagpur,22.264204509896793,87.29511253787665,5
Kharagpur,22.331596851274693,87.34184984274385,5
Kharagpur,22.313840982581542,87.33838914351973,2
Kharagpur,22.274725834178533,87.33270216749922,4
Kharagpur,22.376348851600554,87.33623717031428,4
Kharagpur,22.27890938434586,87.24440415335268,1
Kharagpur,22.337414975756836,87.22014111910433,3
Kharagpur,22.26685767790843,87.30415556779577,1
Kharagpur,22.350166726352754,87.3173063960429,4
Kharagpur,22.368699231697907,87.21687724920616,1
Kharagpur,22.36199769146466,87.25705434401083,5
Kharagpur,22.377423115371485,87.31396573771393,5
Kharagpur,22.37674814461813,87.3339435894197,5
Kharagpur,22.37164035671419,87.29282775813934,4
Kharagpur,22.311475257742227,87.20805446366954,2
Kharagpur,22.29927648889879,87.22573598274109,4
Kharagpur,22.287493466650854,87.31656490230611,2
Kharagpur,22.3187788957284,87.24560233621511,5
Kharagpur,22.373282651672287,87.32533306707086,1
Kharagpur,22.361730753581288,87.30973333410348,3
Kharagpur,22.315477192950382,87.21439811714986,5
Kharagpur,22.255498558503046,87.2926013245572,2
Kharagpur,22.290750152160356,87.23462114893499,1
Kharagpur,22.26431190398701,87.25974857178407,3
Kharagpur,22.37885028697005,87.22827194618445,1
Kharagpur,22.336624256074774,87.34574673001217,2
Kharagpur,22.310471946382425,87.26991802865449,1
Kharagpur,22.386132120167655,87.34054605486045,3
Kharagpur,22.267169437580282,87.26589351337029,3
Kharagpur,22.30763801561448,87.27823412144915,4
Kharagpur,22.350425018058868,87.27000319719768,2
Kharagpur,22.355464436291697,87.33984924579997,2
Kharagpur,22.32486828024237,87.22421833760902,3
Kharagpur,22.345115124192397,87.3237006261812,3
Kharagpur,22.29370056573962,87.33038461777886,4
Kharagpur,22.330689741653117,87.23755903136329,3
Kharagpur,22.37538760446552,87.22070525768352,3
Kharagpur,22.323552775695962,87.3211213344899,1
Kharagpur,22.293326433844907,87.2237994268928,2
Kharagpur,22.279947486842072,87.26541496647444,1
Kharagpur,22.30860938612589,87.33734390194638,3
Kharagpur,22.397973817361734,87.32770775618174,5
Kharagpur,22.376218399189998,87.22974257286522,1
Kharagpur,22.360818898232985,87.29616084107857,3
Kharagpur,22.264318667094063,87.28691618011351,1
Kharagpur,22.344225213496145,87.26276010289152,3
Kharagpur,22.27327923440144,87.24602483227412,3
Kharagpur,22.327057202205037,87.3234800275587,3
Kharagpur,22.289809834212583,87.28604772616997,5
Kharagpur,22.347538946715403,87.27342674284304,1
Kharagpur,22.28494554700771,87.23776686514935,2
Kharagpur,22.382906607087097,87.31176050898802,1
Kharagpur,22.347365625897982,87.27292331009849,2
Kharagpur,22.26406025152013,87.24572463600178,5
Kharagpur,22.26276309146006,87.26154019747625,2
Kharagpur,22.329334370725682,87.29254436615692,1
Kharagpur,22.27392357286014,87.24846531113178,2
Kharagpur,22.336960539502652,87.23156648992855,2
Kharagpur,22.3438895669196,87.2912608583516,3
Kharagpur,22.280591015835512,87.28633187629721,2
Kharagpur,22.317986716986784,87.3185081892192,4
Kharagpur,22.288124293428496,87.28727254719949,1
Kharagpur,22.33752707597543,87.32619291312733,3
Kharagpur,22.318835265600537,87.20218906760104,2
Kharagpur,22.366325056503698,87.3473540155617,5
Kharagpur,22.250999366179638,87.26460471224398,1
Kharagpur,22.39293824145985,87.20333376521995,1
Kharagpur,22.270008739156303,87.23123465266008,1
Kharagpur,22.379338499874923,87.32918291415346,2
Kharagpur,22.345467030674023,87.2056509925222,1
Kharagpur,22.377723512662495,87.2110370221529,3
Kharagpur,22.339880818453953,87.33880344698028,1
Kharagpur,22.377579688635212,87.32271743718607,3
Kharagpur,22.3129534550194,87.23514579772979,3
Kharagpur,22.32913687543831,87.21274304510231,3
Kharagpur,22.39365071702414,87.30420153951383,2
Kharagpur,22.365381940946417,87.29298592060165,1
Kharagpur,22.380861575303857,87.22746257849674,2
Kharagpur,22.318414230086802,87.21932591599713,4
Kharagpur,22.289952640938772,87.23150998057513,4
Kharagpur,22.320019234257714,87.34350270912645,3
Kharagpur,22.30886521279673,87.28487969942464,5
Kharagpur,22.25367303973053,87.27600188225449,5
Kharagpur,22.329624643514688,87.21679318238401,4
Kharagpur,22.378791760485793,87.30631721098293,2
Kharagpur,22.307281601265057,87.24281105005544,1
Kharagpur,22.299565185059848,87.33466100214707,1
Kharagpur,22.376609316195097,87.20506407705214,5
Kharagpur,22.38912414966165,87.24760297449133,3
Kharagpur,22.333229113424025,87.31612608171113,4
Kharagpur,22.365980909913386,87.2340738962876,3
Kharagpur,22.323474058647008,87.25328703450015,2
Kharagpur,22.317908702261274,87.28651826319802,4
Kharagpur,22.35385673255154,87.28498078627149,1
Kharagpur,22.308502346007696,87.30739819540652,2
Kharagpur,22.382702997442404,87.33344765142184,4
Kharagpur,22.259386101471858,87.32295322027954,3
Kharagpur,22.334830005691256,87.20498456529421,4
Kharagpur,22.324424370164426,87.24122854799477,2
Kharagpur,22.28561476219802,87.29108315212723,1
Kharagpur,22.266357353860684,87.32970272445769,1
Kharagpur,22.354524705128103,87.34944170608696,5
Kharagpur,22.36369319016166,87.20258147698578,3
Kharagpur,22.33961212055206,87.32931770528212,4
Kharagpur,22.342821424951797,87.27210154133515,4
Kharagpur,22.387661455724636,87.30960036164035,1
Kharagpur,22.27180909352929,87.34541459344334,4
Kharagpur,22.285117374238425,87.29142421087843,1
Kharagpur,22.35409113394823,87.32397926267971,4
Kharagpur,22.396598689032896,87.26833601105648,4
Kharagpur,22.312853501829537,87.29274191503289,4
Kharagpur,22.340331483063324,87.32393317480623,2
Kharagpur,22.3147522501058,87.29633914892115,4
Kharagpur,22.35770386016283,87.33516659069116,2
Kharagpur,22.391657713756373,87.29079062896756,3
Kharagpur,22.3552416267181,87.23878265032272,2
Kharagpur,22.33874760365571,87.3102016413798,5
Kharagpur,22.320440576420093,87.29057961849459,4
Kharagpur,22.252031570121773,87.23059373127026,2
Kharagpur,22.32313077039018,87.27227449322974,5
Kharagpur,22.35309858752748,87.26483077463193,4
Kharagpur,22.39671056849352,87.34252884726355,3
Kharagpur,22.262191506591705,87.25309712665567,3
Kharagpur,22.344814110510644,87.29034687725714,2
Kharagpur,22.28558688678751,87.2500592717587,3
Kharagpur,22.353992219847694,87.33215176519633,4
Kharagpur,22.361078537932716,87.211780862372,4
Kharagpur,22.286580674966217,87.2412031836112,5
Kharagpur,22.39094988454682,87.32048203873687,4
Kharagpur,22.3059903522892,87.2913016696632,5
Kharagpur,22.337197371525793,87.2679454247697,2
Kharagpur,22.290868867475055,87.33718430702616,3
Kharagpur,22.32784135090401,87.34917795094259,3
Kharagpur,22.30901111247802,87.34040617188919,3
Kharagpur,22.333340671773822,87.28746787508601,1
Kharagpur,22.364339760200018,87.23834085008255,1
Kharagpur,22.375572161615338,87.23870268913583,5
Kharagpur,22.292451197416458,87.31272766585867,3
Kharagpur,22.37867017097397,87.26930321427854,2
Kharagpur,22.308074766557695,87.23563345460519,2
Kharagpur,22.330452168908486,87.27410157707918,4
Kharagpur,22.313831669611908,87.22075070260058,2
Kharagpur,22.387968565431073,87.20125570707377,1
Kharagpur,22.330885807773615,87.2341728281157,3
Kharagpur,22.28206370113735,87.3408189481474,4
Kharagpur,22.391174597621838,87.32636131419267,1
Kharagpur,22.294992056682517,87.21268884719507,1
Kharagpur,22.36613431085745,87.34123469583481,5
Kharagpur,22.35312945971044,87.24507627342324,2
Kharagpur,22.333845502125225,87.26339534821166,5
Kharagpur,22.32297658814973,87.30417333714344,3
Kharagpur,22.358226818887292,87.24461629612098,5
Kharagpur,22.346461217321036,87.22374661935586,3
Kharagpur,22.282953958894787,87.3157025296241,5
Kharagpur,22.27645479138533,87.23413890352077,4
Kharagpur,22.291279258491908,87.32729220005197,5
Kharagpur,22.262923919816842,87.20724676950825,5
Kharagpur,22.38727399843665,87.32752957619006,5
Kharagpur,22.364882859099218,87.22186791960422,2
Kharagpur,22.35079974732018,87.27546428542475,1
Kharagpur,22.32079722305574,87.28100903472537,2
Kharagpur,22.27154366190681,87.31566042063984,1
Kharagpur,22.316624235401147,87.24350116185055,5
Kharagpur,22.302114943055248,87.2985209576585,4
Kharagpur,22.31888025787239,87.31036194356109,1
Kharagpur,22.315208164067034,87.21164837066219,3
Kharagpur,22.269781626115808,87.30830321342681,5
Kharagpur,22.253529034270265,87.33348099956855,4
Kharagpur,22.27551763062701,87.30080652972399,4
Kharagpur,22.365249126432094,87.33162776085042,5
Kharagpur,22.303497543574075,87.25364144181604,3
Kharagpur,22.285632996195368,87.3280142249362,3
Kharagpur,22.27624082835314,87.21478876204162,3
Kharagpur,22.399306353140005,87.31243503634259,1
Kharagpur,22.261346909443542,87.33684682049214,1
Kharagpur,22.365206940774872,87.22659487012967,1
Kharagpur,22.38028538468485,87.25437642100479,1
Kharagpur,22.295497075500965,87.24252545787526,4
Kharagpur,22.25796535463971,87.23398770042391,2
Kharagpur,22.301169048990978,87.3074680634237,4
Kharagpur,22.27871934247214,87.22377490737814,4
Kharagpur,22.37843531748614,87.22422998649007,5
Kharagpur,22.3518191363944,87.22743371927737,2
Kharagpur,22.274247237489416,87.28455363714528,5
Kharagpur,22.3579874158268,87.27986929700063,4
Kharagpur,22.306988654005266,87.2297147746615,3
Kharagpur,22.323535716894167,87.24165168271786,4
Kharagpur,22.342054387573814,87.2506762815322,5
Kharagpur,22.33788165455491,87.21769498906225,2
Kharagpur,22.30241943427895,87.34128021871155,2
Kharagpur,22.259535953329014,87.23238227552943,3
Kharagpur,22.327769849901106,87.24051552684628,5
Kharagpur,22.330705398398756,87.27745016040659,4
Kharagpur,22.32943411660968,87.24111402340671,2
Kharagpur,22.276511369146903,87.3404282996998,3
Kharagpur,22.347337747465357,87.22410574010163,1
Kharagpur,22.304173888108664,87.20085920326376,2
Kharagpur,22.26176365970728,87.20618025383209,4
Kharagpur,22.378109437968114,87.25135631178728,1
Kharagpur,22.32919411580102,87.32309805668388,4
Kharagpur,22.376924953810477,87.23900495221687,2
Kharagpur,22.385096168842182,87.25746866424704,5
Kharagpur,22.329031102408255,87.34429735979037,3
Kharagpur,22.382291994309895,87.26191140887885,2
Kharagpur,22.369610988506096,87.2992945758787,4
Kharagpur,22.382337124443506,87.34884899276584,5
Kharagpur,22.294830971534868,87.32939264624449,2
Kharagpur,22.250603402555026,87.28443868998498,2
Kharagpur,22.387877767669757,87.27000601626865,5
Kharagpur,22.297122491547874,87.2418830369464,1
Kharagpur,22.326825264751108,87.26036958013313,1
Kharagpur,22.321138561090724,87.21449588103671,3
Kharagpur,22.33915710143512,87.20382311076185,3
Kharagpur,22.325446127987682,87.2520350039327,1
Kharagpur,22.353241096616948,87.26151792788131,4
Kharagpur,22.314052431590024,87.32863589977595,2
Kharagpur,22.26943517762504,87.23029715259334,3
Kharagpur,22.26119284712664,87.26002421238343,5
Kharagpur,22.27577329425065,87.31113132044094,3
Kharagpur,22.396109194202868,87.27205468778301,4
Kharagpur,22.352515731063992,87.29965312422044,1
Kharagpur,22.270702558505498,87.26944433649065,2
Kharagpur,22.304954715884428,87.23300640554346,3
Kharagpur,22.366271027493596,87.32734390998696,2
Kharagpur,22.330501170228388,87.20682769673914,2
Kharagpur,22.27902433859725,87.2169465037552,1
Kharagpur,22.30024065675842,87.34538722518249,1
Kharagpur,22.367596553960155,87.29799460655126,5
Kharagpur,22.38609018576,87.308264550894,3
Kharagpur,22.362472060636296,87.30655612495013,3
Kharagpur,22.274007530176814,87.21737933144476,5
Kharagpur,22.261858367430307,87.20196311205754,1
Kharagpur,22.263042529389974,87.3061264094409,1
Kharagpur,22.260572359761916,87.29860387970909,1
Kharagpur,22.261942566248116,87.22849200666042,2
Kharagpur,22.2816330897582,87.20646657637869,4
Kharagpur,22.315271324775203,87.34448544069814,2
Kharagpur,22.26541534877072,87.33445385389876,1
Kharagpur,22.330680779372177,87.22502324211739,1
Kharagpur,22.347687223311173,87.20548787804572,2
Kharagpur,22.31942431226164,87.32817306320946,3
Kharagpur,22.25619278609063,87.20548148680396,1
Kharagpur,22.27873822865728,87.31099201074986,5
Kharagpur,22.252352484364984,87.34829005384255,5
Kharagpur,22.38543995818166,87.23138921188685,5
Kharagpur,22.293456883209508,87.29544690727006,1
Kharagpur,22.33751808540421,87.25126754681902,4
Kharagpur,22.33050167903819,87.2513832342603,2
Kharagpur,22.305955870658206,87.28550269430015,1
Kharagpur,22.257227531167825,87.34014765125481,1
Kharagpur,22.26443434849174,87.21279956863387,3
Kharagpur,22.338601162508127,87.30995576628655,1
Kharagpur,22.331109278589995,87.32081867439494,5
Kharagpur,22.275016348705158,87.31193511590224,1
Kharagpur,22.274237180387164,87.22040729925389,2
Kharagpur,22.33979025530736,87.20014163500493,1
Kharagpur,22.32976304036115,87.2526726417789,5
Kharagpur,22.262463296464663,87.25807666465072,4
Kharagpur,22.374052218123804,87.25160383493696,4
Kharagpur,22.310848928947422,87.22749404963274,5
Kharagpur,22.282468641815274,87.24289094772509,1
Kharagpur,22.296368213122474,87.2289860578229,5
Kharagpur,22.340678883698047,87.29554674327437,1
Kharagpur,22.292565054875958,87.20601801297822,1
Kharagpur,22.39006947487474,87.23926440669139,3
Kharagpur,22.351319526460614,87.21558921555409,4
Kharagpur,22.32745919338135,87.28095291421423,1
Kharagpur,22.321502568012857,87.30237873605732,3
Kharagpur,22.36013013137174,87.20239913564892,1
Kharagpur,22.26349346260021,87.23675187579015,2
Kharagpur,22.366296129172863,87.27194020325393,1
Kharagpur,22.35747747307581,87.27991600062708,1
Kharagpur,22.26331171473596,87.22268123165318,3
Kharagpur,22.39768046036298,87.27003020949046,1
Kharagpur,22.25676080767487,87.26519369855369,3
Kharagpur,22.370872792701935,87.2701108704812,1
Kharagpur,22.38448644467034,87.25057030913948,4
Kharagpur,22.283779111263378,87.280399855334,4
Kharagpur,22.258437116281605,87.21887004706925,5
Kharagpur,22.367369603418055,87.23137412601697,5
Kharagpur,22.309993971454784,87.30955288850082,2
Kharagpur,22.347942599075107,87.2858427954976,5
Kharagpur,22.356586074482145,87.25972069937076,5
Kharagpur,22.292194547094006,87.22509830976117,5
Kharagpur,22.392701131429714,87.24001839859827,1
Kharagpur,22.272844862133105,87.202824661316,4
Kharagpur,22.365012253031587,87.24445071343332,1
Kharagpur,22.3699606220464,87.30297489208547,3
Kharagpur,22.281287497853413,87.25780655977641,1
Kharagpur,22.328216443461567,87.34737268706672,4
Kharagpur,22.399683647804743,87.25426712816952,5
Kharagpur,22.312084997108386,87.2239445045645,3
Kharagpur,22.364395309613823,87.20070262817389,1
Kharagpur,22.29205421265767,87.25321521826193,4
Kharagpur,22.357982454186665,87.22962237583471,4
Kharagpur,22.281533199831465,87.25056925076247,4
Kharagpur,22.28101110158628,87.30683650443675,2
Kharagpur,22.285514005956003,87.342581984683,5
Kharagpur,22.323198483047893,87.28542939281714,4
Kharagpur,22.340337524939624,87.20877986067562,2
Kharagpur,22.386356047655187,87.28893237931723,3
Kharagpur,22.33118692478702,87.33985433348373,5
Kharagpur,22.398286151954107,87.30678422078789,4
Kharagpur,22.29481558544244,87.3030731926117,3
Kharagpur,22.292391118176884,87.30557423048278,5
Kharagpur,22.3959109667505,87.32581345363283,1
Kharagpur,22.325264333837602,87.30773314365996,3
Kharagpur,22.338770330036574,87.23959505986345,5
Kharagpur,22.38715616603039,87.26741523371417,4
Kharagpur,22.388360090687595,87.33238354696297,2
Kharagpur,22.333851210291694,87.3132225246159,1
Kharagpur,22.365605241790792,87.25047140168071,4
Kharagpur,22.352662281504838,87.31263437070098,3
Kharagpur,22.357393122797152,87.23935503582067,1
Kharagpur,22.37125467194595,87.33705919640649,5
Kharagpur,22.347018870482795,87.34067656266843,3
Kharagpur,22.336039897593736,87.28687994978266,1
Kharagpur,22.286561723898185,87.26719713157644,1
Kharagpur,22.397299116961015,87.25969011116533,3
Kharagpur,22.329380472802356,87.20576667321713,3
Kharagpur,22.338319956614452,87.32896933830537,4
Kharagpur,22.319392382146585,87.21119946303776,5
Kharagpur,22.277884018400012,87.32661264765613,1
Kharagpur,22.304456419693295,87.26482625145486,1
Kharagpur,22.37033552108739,87.26809979411827,1
Kharagpur,22.3610211733539,87.2109268257602,2
Kharagpur,22.32753293871206,87.28630986691479,1
Kharagpur,22.302350680106603,87.21021128946875,5
Kharagpur,22.355008354469277,87.22693558166718,4
Kharagpur,22.320315054657286,87.31389105327193,4
Kharagpur,22.340964006044373,87.26443696663037,5
Kharagpur,22.30338708021695,87.25941157880902,3
Kharagpur,22.259885219465545,87.31280598606024,4
Kharagpur,22.258974182663565,87.29377097913213,2
Kharagpur,22.33554996334216,87.26395128529548,4
Kharagpur,22.358273346585964,87.28308856546731,4
Kharagpur,22.25663028652139,87.34411120320908,3
Kharagpur,22.279733309299854,87.2573796257045,2
Kharagpur,22.369395146744907,87.30064312184187,1
Kharagpur,22.347052128468583,87.33826433588942,1
Kharagpur,22.26932124807265,87.24039579452528,5
Kharagpur,22.301587021164753,87.27724121832779,2
Kharagpur,22.306260846390053,87.31177244031453,1
Kharagpur,22.310175570617915,87.22404458720024,3
Kharagpur,22.334688638356862,87.20252358605885,3
Kharagpur,22.3876027641217,87.34223007278108,5
Kharagpur,22.320119286324438,87.29735668392979,2
Kharagpur,22.325461709177233,87.3371298192276,2
Kharagpur,22.319608940765786,87.2602688444942,1
Kharagpur,22.362731384481304,87.32041849890206,2
Kharagpur,22.375479218242628,87.20950460601509,3
Kharagpur,22.297109194978205,87.23340191926967,5
Kharagpur,22.381018413381863,87.25076315596147,5
Kharagpur,22.36454772774868,87.259653180162,3
Kharagpur,22.328920386464773,87.29201129882516,3
Kharagpur,22.25643471279936,87.34476019844068,2
Kharagpur,22.32984631544594,87.29114572196171,3
Kharagpur,22.344883641113643,87.27195873673786,3
Kharagpur,22.263934080866612,87.32284513412003,5
Kharagpur,22.392479934445518,87.27968215366195,3
Kharagpur,22.382827749303328,87.31507969480357,5
Kharagpur,22.250273759010202,87.23315473483979,2
Kharagpur,22.32638886867756,87.26716706150013,2
Kharagpur,22.371351533418977,87.28921481859098,2
Kharagpur,22.280860063004837,87.23681644807064,5
Kharagpur,22.305499880267874,87.20284824713481,1
Kharagpur,22.300097066561037,87.26654872505688,2
Kharagpur,22.274574908342107,87.27370119790221,5
Kharagpur,22.29703232191663,87.21758803105176,5
Kharagpur,22.381596963281225,87.33583774190177,2
Kharagpur,22.30539375188227,87.25253798321678,1
Kharagpur,22.39139881416161,87.20955087277156,5
Kharagpur,22.27792630255422,87.33918226709993,1
Kharagpur,22.33567731154348,87.2360700097513,5
Kharagpur,22.3175345649879,87.30924441719044,3
Kharagpur,22.274833724078302,87.25109657938546,5
Kharagpur,22.25439076135924,87.2319121711046,2
Kharagpur,22.387664062725776,87.23530751886952,1
Kharagpur,22.361856023530247,87.24829659542517,5
Kharagpur,22.354351155849393,87.29922143932819,4
Kharagpur,22.39500368165064,87.34686594624621,5
Kharagpur,22.39941886471878,87.2451431729609,3
Kharagpur,22.384326538012303,87.28089255706404,3
Kharagpur,22.341510876617146,87.20118519974879,3
Kharagpur,22.278679531781282,87.28554455135396,1
Kharagpur,22.362441937404856,87.26372346634487,1
Kharagpur,22.25080576388304,87.3191170685603,4
Kharagpur,22.351886337287567,87.25417391108117,5
Kharagpur,22.315191183785927,87.34270662510983,2
Kharagpur,22.28997567373908,87.32980066752832,3
Kharagpur,22.393649308706813,87.29773703806461,2
Kharagpur,22.25906589547147,87.22059813640647,5
Kharagpur,22.383993688345623,87.28011887501283,2
Kharagpur,22.289250903148336,87.20454192180557,4
Kharagpur,22.339090790797094,87.2104706379903,3
Kharagpur,22.346618884827045,87.28761898849756,4
Kharagpur,22.357216270583987,87.2094738697054,1
Kharagpur,22.287356310762625,87.25141952917726,1
Kharagpur,22.30613398291639,87.23749882172436,4
Kharagpur,22.258865844220878,87.32684379489822,4
Kharagpur,22.38285096884974,87.21260910979763,2
Kharagpur,22.371158278928693,87.2750120177032,3
Kharagpur,22.318286488012248,87.34594873187967,2
Kharagpur,22.263367916386226,87.27797423485343,1
Kharagpur,22.382533144247944,87.23195264779088,3
Kharagpur,22.39320171895453,87.21465706255526,4
Kharagpur,22.31060709012107,87.30536461229154,2
Kharagpur,22.273887298354296,87.32699316935586,5
Kharagpur,22.327187537182308,87.31508230671686,5
Kharagpur,22.33159420842193,87.21204963391172,1
Kharagpur,22.284966041714856,87.20103579687499,2
Kharagpur,22.32708714952388,87.24637887134678,3
Kharagpur,22.35651817582864,87.24139330263544,3
Kharagpur,22.32788856508186,87.25513903310448,1
Kharagpur,22.28280927099538,87.32666956988447,1
Kharagpur,22.376793610089365,87.3084052524952,1
Kharagpur,22.26380614753419,87.33333571767645,4
Kharagpur,22.397261365609328,87.25647438638659,4
Kharagpur,22.26021228451325,87.28580480485596,1
Kharagpur,22.2716704680041,87.26121188887628,2
Kharagpur,22.35232192586785,87.33775181830019,4
Kharagpur,22.315397586743355,87.2243078811205,2
Kharagpur,22.265118943962467,87.22019768373984,2
Kharagpur,22.388564754390128,87.24112409363231,2
Kharagpur,22.351752639834686,87.26275745186348,5
Kharagpur,22.360071801458734,87.33057014736282,1
Kharagpur,22.26839037060077,87.33543038884554,4
Kharagpur,22.26523345257632,87.27033845146644,3
Kharagpur,22.352859683242276,87.2015297650332,1
Kharagpur,22.392395664246667,87.34567867484414,4
Kharagpur,22.294725168464833,87.23528093635424,2
Kharagpur,22.36369922190052,87.2709251081675,2
Kharagpur,22.373644530778957,87.20620950060903,2
Kharagpur,22.3564475928538,87.33189870720476,3
Kharagpur,22.26432893359624,87.31943070665791,3
Kharagpur,22.33476764690082,87.3287899474759,4
Kharagpur,22.348681575635982,87.23534438708138,3
Kharagpur,22.366981663764342,87.32855515900395,1
Kharagpur,22.38949309090393,87.3361366085775,5
